PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_IDGRUPOCONTROL;REQUIREMENTS_ATTRIBUTES_MARCO;REQUIREMENTS_ATTRIBUTES_CATEGORIA;REQUIREMENTS_ATTRIBUTES_DESCRIPCIONCONTROL;REQUIREMENTS_ATTRIBUTES_NIVEL;REQUIREMENTS_ATTRIBUTES_TIPO;REQUIREMENTS_ATTRIBUTES_DIMENSIONES;REQUIREMENTS_ATTRIBUTES_MODOEJECUCION;REQUIREMENTS_ATTRIBUTES_DEPENDENCIAS;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;eu-west-1;2025-01-28 16:41:07.168323;op.mon.3.r2.aws.insp.1;Análisis dinámico;op.mon.3.r2;operacional;monitorización del sistema;Utilizar la herramienta Inspector para la detección de posibles vulneerabilidades de las instancias EC2, las funciones Lambda y las imágenes de contenedor.;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Inspector2 is not enabled in this account.;arn:aws:inspector2:eu-west-1:851725370590:inspector2;inspector2_is_enabled;False;Inspector2
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;eu-west-1;2025-01-28 16:41:07.168323;op.mon.3.r6.aws.insp.1;Inspecciones de seguridad;op.mon.3.r6;operacional;monitorización del sistema;Utilizar Config Rules y AWS Inspector.;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Inspector2 is not enabled in this account.;arn:aws:inspector2:eu-west-1:851725370590:inspector2;inspector2_is_enabled;False;Inspector2
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;eu-west-2;2025-01-28 16:41:07.168323;op.exp.4.r4.aws.insp.1;Monitorización continua;op.exp.4.r4;operacional;explotación;Desplegar a nivel de sistema una estrategia de monitorización continua de amenazas y vulnerabilidades detallando: indicadores críticos de seguridad, política de aplicación de parches y criterios de revisión regular y excepcional de amenazas del sistema.;opcional;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Inspector2 is not enabled in this account.;arn:aws:inspector2:eu-west-2:851725370590:inspector2;inspector2_is_enabled;False;Inspector2
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;eu-west-2;2025-01-28 16:41:07.168323;op.mon.3.r2.aws.insp.1;Análisis dinámico;op.mon.3.r2;operacional;monitorización del sistema;Utilizar la herramienta Inspector para la detección de posibles vulneerabilidades de las instancias EC2, las funciones Lambda y las imágenes de contenedor.;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Inspector2 is not enabled in this account.;arn:aws:inspector2:eu-west-2:851725370590:inspector2;inspector2_is_enabled;False;Inspector2
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;eu-west-2;2025-01-28 16:41:07.168323;op.mon.3.r6.aws.insp.1;Inspecciones de seguridad;op.mon.3.r6;operacional;monitorización del sistema;Utilizar Config Rules y AWS Inspector.;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Inspector2 is not enabled in this account.;arn:aws:inspector2:eu-west-2:851725370590:inspector2;inspector2_is_enabled;False;Inspector2
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;eu-west-3;2025-01-28 16:41:07.168323;op.exp.4.r4.aws.insp.1;Monitorización continua;op.exp.4.r4;operacional;explotación;Desplegar a nivel de sistema una estrategia de monitorización continua de amenazas y vulnerabilidades detallando: indicadores críticos de seguridad, política de aplicación de parches y criterios de revisión regular y excepcional de amenazas del sistema.;opcional;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Inspector2 is not enabled in this account.;arn:aws:inspector2:eu-west-3:851725370590:inspector2;inspector2_is_enabled;False;Inspector2
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;eu-west-3;2025-01-28 16:41:07.168323;op.mon.3.r2.aws.insp.1;Análisis dinámico;op.mon.3.r2;operacional;monitorización del sistema;Utilizar la herramienta Inspector para la detección de posibles vulneerabilidades de las instancias EC2, las funciones Lambda y las imágenes de contenedor.;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Inspector2 is not enabled in this account.;arn:aws:inspector2:eu-west-3:851725370590:inspector2;inspector2_is_enabled;False;Inspector2
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;eu-west-3;2025-01-28 16:41:07.168323;op.mon.3.r6.aws.insp.1;Inspecciones de seguridad;op.mon.3.r6;operacional;monitorización del sistema;Utilizar Config Rules y AWS Inspector.;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Inspector2 is not enabled in this account.;arn:aws:inspector2:eu-west-3:851725370590:inspector2;inspector2_is_enabled;False;Inspector2
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;sa-east-1;2025-01-28 16:41:07.168323;op.exp.4.r4.aws.insp.1;Monitorización continua;op.exp.4.r4;operacional;explotación;Desplegar a nivel de sistema una estrategia de monitorización continua de amenazas y vulnerabilidades detallando: indicadores críticos de seguridad, política de aplicación de parches y criterios de revisión regular y excepcional de amenazas del sistema.;opcional;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Inspector2 is not enabled in this account.;arn:aws:inspector2:sa-east-1:851725370590:inspector2;inspector2_is_enabled;False;Inspector2
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;sa-east-1;2025-01-28 16:41:07.168323;op.mon.3.r2.aws.insp.1;Análisis dinámico;op.mon.3.r2;operacional;monitorización del sistema;Utilizar la herramienta Inspector para la detección de posibles vulneerabilidades de las instancias EC2, las funciones Lambda y las imágenes de contenedor.;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Inspector2 is not enabled in this account.;arn:aws:inspector2:sa-east-1:851725370590:inspector2;inspector2_is_enabled;False;Inspector2
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;sa-east-1;2025-01-28 16:41:07.168323;op.mon.3.r6.aws.insp.1;Inspecciones de seguridad;op.mon.3.r6;operacional;monitorización del sistema;Utilizar Config Rules y AWS Inspector.;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Inspector2 is not enabled in this account.;arn:aws:inspector2:sa-east-1:851725370590:inspector2;inspector2_is_enabled;False;Inspector2
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;us-east-1;2025-01-28 16:41:07.168323;op.exp.4.r4.aws.insp.1;Monitorización continua;op.exp.4.r4;operacional;explotación;Desplegar a nivel de sistema una estrategia de monitorización continua de amenazas y vulnerabilidades detallando: indicadores críticos de seguridad, política de aplicación de parches y criterios de revisión regular y excepcional de amenazas del sistema.;opcional;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Inspector2 is not enabled in this account.;arn:aws:inspector2:us-east-1:851725370590:inspector2;inspector2_is_enabled;False;Inspector2
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;us-east-1;2025-01-28 16:41:07.168323;op.mon.3.r2.aws.insp.1;Análisis dinámico;op.mon.3.r2;operacional;monitorización del sistema;Utilizar la herramienta Inspector para la detección de posibles vulneerabilidades de las instancias EC2, las funciones Lambda y las imágenes de contenedor.;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Inspector2 is not enabled in this account.;arn:aws:inspector2:us-east-1:851725370590:inspector2;inspector2_is_enabled;False;Inspector2
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;us-east-1;2025-01-28 16:41:07.168323;op.mon.3.r6.aws.insp.1;Inspecciones de seguridad;op.mon.3.r6;operacional;monitorización del sistema;Utilizar Config Rules y AWS Inspector.;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Inspector2 is not enabled in this account.;arn:aws:inspector2:us-east-1:851725370590:inspector2;inspector2_is_enabled;False;Inspector2
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;us-east-2;2025-01-28 16:41:07.168323;op.exp.4.r4.aws.insp.1;Monitorización continua;op.exp.4.r4;operacional;explotación;Desplegar a nivel de sistema una estrategia de monitorización continua de amenazas y vulnerabilidades detallando: indicadores críticos de seguridad, política de aplicación de parches y criterios de revisión regular y excepcional de amenazas del sistema.;opcional;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Inspector2 is not enabled in this account.;arn:aws:inspector2:us-east-2:851725370590:inspector2;inspector2_is_enabled;False;Inspector2
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;us-east-2;2025-01-28 16:41:07.168323;op.mon.3.r2.aws.insp.1;Análisis dinámico;op.mon.3.r2;operacional;monitorización del sistema;Utilizar la herramienta Inspector para la detección de posibles vulneerabilidades de las instancias EC2, las funciones Lambda y las imágenes de contenedor.;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Inspector2 is not enabled in this account.;arn:aws:inspector2:us-east-2:851725370590:inspector2;inspector2_is_enabled;False;Inspector2
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;us-east-2;2025-01-28 16:41:07.168323;op.mon.3.r6.aws.insp.1;Inspecciones de seguridad;op.mon.3.r6;operacional;monitorización del sistema;Utilizar Config Rules y AWS Inspector.;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Inspector2 is not enabled in this account.;arn:aws:inspector2:us-east-2:851725370590:inspector2;inspector2_is_enabled;False;Inspector2
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;us-west-1;2025-01-28 16:41:07.168323;op.exp.4.r4.aws.insp.1;Monitorización continua;op.exp.4.r4;operacional;explotación;Desplegar a nivel de sistema una estrategia de monitorización continua de amenazas y vulnerabilidades detallando: indicadores críticos de seguridad, política de aplicación de parches y criterios de revisión regular y excepcional de amenazas del sistema.;opcional;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Inspector2 is not enabled in this account.;arn:aws:inspector2:us-west-1:851725370590:inspector2;inspector2_is_enabled;False;Inspector2
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;us-west-1;2025-01-28 16:41:07.168323;op.mon.3.r2.aws.insp.1;Análisis dinámico;op.mon.3.r2;operacional;monitorización del sistema;Utilizar la herramienta Inspector para la detección de posibles vulneerabilidades de las instancias EC2, las funciones Lambda y las imágenes de contenedor.;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Inspector2 is not enabled in this account.;arn:aws:inspector2:us-west-1:851725370590:inspector2;inspector2_is_enabled;False;Inspector2
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;us-west-1;2025-01-28 16:41:07.168323;op.mon.3.r6.aws.insp.1;Inspecciones de seguridad;op.mon.3.r6;operacional;monitorización del sistema;Utilizar Config Rules y AWS Inspector.;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Inspector2 is not enabled in this account.;arn:aws:inspector2:us-west-1:851725370590:inspector2;inspector2_is_enabled;False;Inspector2
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;us-west-2;2025-01-28 16:41:07.168323;op.exp.4.r4.aws.insp.1;Monitorización continua;op.exp.4.r4;operacional;explotación;Desplegar a nivel de sistema una estrategia de monitorización continua de amenazas y vulnerabilidades detallando: indicadores críticos de seguridad, política de aplicación de parches y criterios de revisión regular y excepcional de amenazas del sistema.;opcional;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Inspector2 is not enabled in this account.;arn:aws:inspector2:us-west-2:851725370590:inspector2;inspector2_is_enabled;False;Inspector2
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;us-west-2;2025-01-28 16:41:07.168323;op.mon.3.r2.aws.insp.1;Análisis dinámico;op.mon.3.r2;operacional;monitorización del sistema;Utilizar la herramienta Inspector para la detección de posibles vulneerabilidades de las instancias EC2, las funciones Lambda y las imágenes de contenedor.;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Inspector2 is not enabled in this account.;arn:aws:inspector2:us-west-2:851725370590:inspector2;inspector2_is_enabled;False;Inspector2
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;us-west-2;2025-01-28 16:41:07.168323;op.mon.3.r6.aws.insp.1;Inspecciones de seguridad;op.mon.3.r6;operacional;monitorización del sistema;Utilizar Config Rules y AWS Inspector.;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Inspector2 is not enabled in this account.;arn:aws:inspector2:us-west-2:851725370590:inspector2;inspector2_is_enabled;False;Inspector2
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;us-east-1;2025-01-28 16:41:07.168323;mp.com.1.aws.nfw.1;Perímetro seguro;mp.com.1;medidas de protección;protección de las comunicaciones;Filtrar todo el tráfico entrante y saliente de la VPC a través de Firewalls de red.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;VPC vpc-05fcc3a5669c86c9b does not have Network Firewall enabled.;arn:aws:ec2:us-east-1:851725370590:vpc/vpc-05fcc3a5669c86c9b;networkfirewall_in_all_vpc;False;vpc-05fcc3a5669c86c9b
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;us-east-1;2025-01-28 16:41:07.168323;op.acc.4.aws.iam.1;Proceso de gestión de derechos de acceso;op.acc.4;operacional;control de acceso;Las políticas IAM deben permitir sólo los privilegios necesarios para cada rol. Se recomienda comenzar con el mínimo nivel de permisos e ir añadiendo permisos adicionales según vaya surgiendo la necesidad en lugar de comenzar con permisos administrativos.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;FAIL;AWS Organizations is not in-use for this AWS Account.;arn:aws:iam::851725370590:root;organizations_account_part_of_organizations;False;AWS Organization
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;us-east-1;2025-01-28 16:41:07.168323;op.acc.4.aws.iam.8;Proceso de gestión de derechos de acceso;op.acc.4;operacional;control de acceso;Se restringirá todo acceso a las acciones especificadas para el usuario root de una cuenta.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;FAIL;AWS Organizations is not in-use for this AWS Account.;arn:aws:iam::851725370590:root;organizations_account_part_of_organizations;False;AWS Organization
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;us-east-1;2025-01-28 16:41:07.168323;op.acc.4.aws.iam.1;Proceso de gestión de derechos de acceso;op.acc.4;operacional;control de acceso;Las políticas IAM deben permitir sólo los privilegios necesarios para cada rol. Se recomienda comenzar con el mínimo nivel de permisos e ir añadiendo permisos adicionales según vaya surgiendo la necesidad en lugar de comenzar con permisos administrativos.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;FAIL;AWS Organizations is not in-use for this AWS Account.;arn:aws:iam::851725370590:root;organizations_scp_check_deny_regions;False;AWS Organization
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;us-east-1;2025-01-28 16:41:07.168323;op.acc.4.aws.iam.8;Proceso de gestión de derechos de acceso;op.acc.4;operacional;control de acceso;Se restringirá todo acceso a las acciones especificadas para el usuario root de una cuenta.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;FAIL;AWS Organizations is not in-use for this AWS Account.;arn:aws:iam::851725370590:root;organizations_scp_check_deny_regions;False;AWS Organization
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;us-east-1;2025-01-28 16:41:07.168323;op.exp.1.aws.sys.2;Inventario de activos;op.exp.1;operacional;explotación;Asignar metadatos personalizados a cada nodo administrado con información sobre el responsable del activo.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;AWS Organizations is not in-use for this AWS Account.;arn:aws:iam::851725370590:root;organizations_tags_policies_enabled_and_attached;False;AWS Organization
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;us-east-1;2025-01-28 16:41:07.168323;op.exp.1.aws.tag.1;Inventario de activos;op.exp.1;operacional;explotación;Para la correcta identificación del responsable, asociar etiquetas para todos los activos.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;AWS Organizations is not in-use for this AWS Account.;arn:aws:iam::851725370590:root;organizations_tags_policies_enabled_and_attached;False;AWS Organization
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;us-east-1;2025-01-28 16:41:07.168323;op.exp.10.aws.tag.1;Protección de claves criptográficas;op.exp.10;operacional;explotación;Se recomienda utilizar tags y alias para una mejor gestión y administración de las claves.;alto;recomendacion;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;AWS Organizations is not in-use for this AWS Account.;arn:aws:iam::851725370590:root;organizations_tags_policies_enabled_and_attached;False;AWS Organization
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;us-east-1;2025-01-28 16:41:07.168323;mp.info.6.aws.tag.1;Copias de seguridad;mp.info.6;medidas de protección;protección de la información;Los planes de respaldo se pueden integrar con AWS Tags, acotando con base en las etiquetas de los recursos el alcance de cada proceso de copiado.;alto;recomendacion;disponibilidad;automático;;FAIL;AWS Organizations is not in-use for this AWS Account.;arn:aws:iam::851725370590:root;organizations_tags_policies_enabled_and_attached;False;AWS Organization
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;us-east-1;2025-01-28 16:41:07.168323;op.exp.1.aws.re.1;Inventario de activos;op.exp.1;operacional;explotación;Se recomienda el uso de AWS Resource Explorer para la exploración de los recursos como instancias RDB, buckets S3o tablas de Amazon DynamoDB.;alto;recomendacion;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;No Resource Explorer Indexes found.;arn:aws:resource-explorer:us-east-1:851725370590:index;resourceexplorer2_indexes_found;False;851725370590
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;ap-northeast-1;2025-01-28 16:41:07.168323;op.exp.7.aws.sh.1;Gestión de incidentes;op.exp.7;operacional;explotación;Habilitar Security Hub;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:iam::851725370590:root;securityhub_enabled;False;Security Hub
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;ap-northeast-1;2025-01-28 16:41:07.168323;op.mon.2.aws.sh.1;Sistema de métricas;op.mon.2;operacional;monitorización del sistema;Utilizar Security Hub para obtener una vista consolidada de los hallazgos de seguridad en los servicios de AWS habilitados.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:iam::851725370590:root;securityhub_enabled;False;Security Hub
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;ap-northeast-1;2025-01-28 16:41:07.168323;op.mon.3.r1.aws.sh.1;Correlación de eventos;op.mon.3.r1;operacional;monitorización del sistema;Activar GuardDuty y Security Hub o bien disponer de un SIEM externo a AWS;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:iam::851725370590:root;securityhub_enabled;False;Security Hub
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;ap-northeast-1;2025-01-28 16:41:07.168323;op.mon.3.r2.aws.sh.1;Análisis dinámico;op.mon.3.r2;operacional;monitorización del sistema;Utilizar las herramientas AWS Config y Security hub;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:iam::851725370590:root;securityhub_enabled;False;Security Hub
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;ap-northeast-2;2025-01-28 16:41:07.168323;op.exp.7.aws.sh.1;Gestión de incidentes;op.exp.7;operacional;explotación;Habilitar Security Hub;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:iam::851725370590:root;securityhub_enabled;False;Security Hub
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;ap-northeast-2;2025-01-28 16:41:07.168323;op.mon.2.aws.sh.1;Sistema de métricas;op.mon.2;operacional;monitorización del sistema;Utilizar Security Hub para obtener una vista consolidada de los hallazgos de seguridad en los servicios de AWS habilitados.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:iam::851725370590:root;securityhub_enabled;False;Security Hub
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;ap-northeast-2;2025-01-28 16:41:07.168323;op.mon.3.r1.aws.sh.1;Correlación de eventos;op.mon.3.r1;operacional;monitorización del sistema;Activar GuardDuty y Security Hub o bien disponer de un SIEM externo a AWS;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:iam::851725370590:root;securityhub_enabled;False;Security Hub
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;ap-northeast-2;2025-01-28 16:41:07.168323;op.mon.3.r2.aws.sh.1;Análisis dinámico;op.mon.3.r2;operacional;monitorización del sistema;Utilizar las herramientas AWS Config y Security hub;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:iam::851725370590:root;securityhub_enabled;False;Security Hub
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;ap-northeast-3;2025-01-28 16:41:07.168323;op.exp.7.aws.sh.1;Gestión de incidentes;op.exp.7;operacional;explotación;Habilitar Security Hub;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:iam::851725370590:root;securityhub_enabled;False;Security Hub
